"","DP063","DP108","DP123","DP137","DP138","DP140","DP151","DP184","DP195","DP206","DP229","DP235","DP237","DP064","DP132","DP147","DP173","DP099","DP102","DP107","DP122","DP124","DP126","DP129","DP139","DP143","DP157","DP179","DP192","DP193","DP197","DP096","DP106","DP112","DP114","DP117","DP152","DP162","DP167","DP169","DP174","DP176","DP208"
"PC.O.16.2.0.18.1.0",-1.16027016306431,-0.945936974625917,-1.38208100499178,-1.34782540666946,-1.50242007630347,-1.1960867911663,-0.623551802640692,-0.991143663435949,-1.02797787332966,-1.51961707797677,-1.11467801222908,-1.24924201397867,-1.34688479420207,-1.09075704159541,-1.24032047722216,-1.24268789005158,-0.847220698550187,-1.10827383967179,-1.14103514698026,-1.16892390213036,-1.29561397273876,-1.51308625001378,-1.25620841077601,-1.2472706225886,-0.74798992378989,-0.908266383867802,-1.3995533675729,-0.995690611171484,-1.4512342221187,-1.4381491220991,-0.867904917465552,-1.38984690383951,-1.41539687099319,-1.1565651215534,-1.34840876615285,-1.4609052525378,-1.25721074154652,-1.10488926108977,-1.1693067244101,-1.26134518049121,-1.36984723267942,-0.890277969094128,-0.778707830455095
"PC.O.16.0.0.20.3.0",-1.04187049280506,-0.367012612933597,-0.611392643459046,-0.768979977841817,-0.586706144184422,-0.645214642851436,-0.681388752622224,-0.328740245319343,-0.292456178725081,-0.701905912454823,-0.580502602484477,-0.484971245799313,-0.49084448612372,-0.695819378661154,-0.535832250408746,-0.521316384998313,-0.86239561756917,-0.877473674793608,-0.871847168779647,-0.764927985826374,-0.652465361474847,-0.732627236662341,-0.56253954029689,-0.451517439248026,-0.672426292286849,-0.452009908997015,-1.18420261539231,-0.78378984283901,-0.75829864148488,-0.727400540919152,-0.66388379504762,-0.918428911212222,-0.68988540338322,-0.592757266125422,-0.69852923588131,-0.733107160042801,-0.689966599877105,-0.686117958994507,-0.691424378027306,-0.703227547097131,-0.684907693177326,-0.531687097768092,-0.864552311540158
"PC.O.18.1.0.18.2.0",-0.309491866794595,-0.0083957999837123,-0.257349873852561,-0.233500333445538,-0.100757435429083,-0.325379937253653,-0.242038316970725,-0.114131313855415,0.0117486679171604,-0.333111405868213,-0.2856426740006,0.0653617570016095,-0.191051048632544,-0.217863436436528,-0.00229285049321885,-0.111643694129211,-0.424381499327391,-0.481432169291052,-0.485904736355648,-0.54190827357378,-0.0753312381610784,-0.411654447191475,-0.225659430076473,-0.148074094592085,-0.204337807583371,-0.575497159383523,-0.757430596963854,-0.214401025450095,-0.400906441011281,-0.245078227630333,-0.194938040596662,-0.336915768139622,-0.433544336884507,-0.180353832185374,-0.21652274459546,-0.338065940130315,-0.295867377239045,-0.27265476331527,-0.201483460951524,-0.259106878439632,-0.259947712611876,-0.207773582953505,0.0102544753840553
"PC.O.18.2.0.18.1.0",-1.27552876695202,-0.940871035908642,-1.08303866505127,-1.04181502958067,-0.984439323980618,-0.936062980177145,-0.971677604668073,-0.66581462009815,-0.93780772383524,-0.924090355670285,-1.00890153190536,-0.547943992736034,-1.06371858762751,-0.943415538133454,-0.926615092961445,-1.08517988045217,-1.18241547787892,-1.2915516438212,-1.24730631918743,-1.26002169299633,-0.909510821482835,-1.2296518506493,-1.03880027569312,-0.87127675654489,-1.02387256959546,-0.888482574536362,-1.58892976042664,-0.897092809283653,-1.20439938561099,-1.05277603175476,-1.03838481963896,-1.11750436028919,-1.21938802193511,-0.998448840335423,-0.976942412878809,-1.0803711911891,-1.14379496366028,-0.977826643458332,-1.11909484117317,-1.06258009199935,-0.993513948460879,-0.794400434790421,-0.913203308359214
"PC.O.16.0.0.20.4.0",0.266057933073605,0.568572343291839,0.388865196953434,0.324267726684239,0.368962049388044,0.477334385315944,0.350943485427335,0.623108467024749,0.516997353702168,0.304275317125876,0.429908786887931,0.225776433924847,0.475305959826666,0.327345345442853,0.397250907188669,0.506866279854382,0.489158002263314,0.322021404536244,0.269514411272647,0.201330348155529,0.564445238772079,0.195241872571586,0.356405663916574,0.452220916188169,0.332730473085533,0.415077516837927,0.0983949757612325,0.454386723035255,0.151668251249538,0.340418814644464,0.357033703540115,0.567211621162091,0.421198274209327,0.571435077317941,0.3271954357906,0.335379510330873,0.402777501965231,0.27759777962109,0.46479417844229,0.238680291338104,0.240682587437932,0.270031671353386,0.446077414980548
"PC.O.16.1.0.20.3.0",-0.607011965777904,-0.286517871147622,-0.395501685038929,-0.664948711181739,-0.505323393365862,-0.70368116908321,-0.365840352438307,-0.115364446596962,-0.135347363116071,-0.6301873722409,-0.378845041166821,-0.187627040491315,-0.324178945906993,-0.419527058742008,-0.267282098644158,-0.485893895449917,-0.919287648313068,-0.923480714254521,-0.782077233733569,-0.674448262455224,-0.390219139012109,-0.448762628002832,-0.311444693366115,-0.331071221061272,-0.317932220154978,-0.274867106499721,-0.773951346464886,-0.386418925966982,-0.74231322442069,-0.459924563800762,-0.626790573151869,-0.480346234792453,-0.419512995441329,-0.0781361019625813,-0.435761067285811,-0.426671886926067,-0.398439339064377,-0.824539377856392,-0.433967781795098,-0.405429082021447,-0.566692539994645,-0.247843251106598,-0.499868915235535
"PC.O.18.2.0.18.2.0",-0.313051940583079,-0.0738244474592818,-0.409059415990036,-0.260368325664871,-0.203680949084478,-0.347816436297399,-0.309328639621129,-0.0518263820618568,-0.172209379498897,-0.418680116254893,-0.422806848887099,0.0364507440272879,-0.365972957265144,-0.249647863017945,-0.0807001294079942,-0.31554582343577,-0.631533687302881,-0.55704933242932,-1.07482813078545,-0.604794488622851,-0.0942804633949033,-0.585721737148734,-0.345687388756387,-0.337032720858747,-0.193553983440042,-0.858012021038377,-0.635174044993726,-0.343753966108658,-0.668211652865823,-0.341455780842889,-0.289474173199025,-0.410271368401956,-0.35319844689959,-0.242575683698892,-0.230140622937775,-0.271658771453367,-0.475266751401386,-0.317984117277583,-0.278370044857338,-0.432433973732567,-0.25310303531894,-0.202045508321178,-0.193622814246534
"PC.O.16.1.0.20.4.0",0.208691221633677,0.347330890128155,0.238209656238836,0.160501451578908,0.271948730516096,0.262865077877381,0.235739005566871,0.556197338202489,0.17944424508593,0.324588182576305,0.273796782650365,0.40460428307533,0.363127248835491,0.187403619182024,0.322593639702971,0.260578514474301,0.2045204084369,0.000854325084464026,0.104513940218218,0.0465146450758721,0.463479384240313,-0.00111782665021874,0.281603802807993,0.228803882708945,0.318276316327037,0.292476666423386,0.145003904716141,0.340295432700204,0.0374330326721712,0.363004335719856,0.0322787433846139,0.316808100464716,0.182116337013499,0.621141284260795,0.193680043805681,0.226461273592424,0.375467214394195,0.138257678457513,0.323253210261868,0.124938281512709,0.244228147894179,0.325467751441199,0.314158261177824
"PC.O.16.0.0.22.4.0",-0.95253465939872,-0.52695802575422,-0.729877997226134,-1.10369483616707,-1.00835987937518,-0.893572239701484,-0.780770179807811,-0.851336007240593,-0.567354433740741,-0.908369835807607,-0.649562004832289,-0.639666478092781,-0.574916191696724,-1.16370686248907,-1.08159067858001,-1.21075385611841,-0.821439178940489,-1.08329442978093,-1.21813257898641,-1.1411252340589,-0.772332409754117,-1.01564023898158,-0.635598131869125,-0.920664382252596,-0.917159861630262,-1.15507971884992,-1.42713966950927,-0.87943037699005,-1.0892436679853,-1.15525634062936,-1.15568038816295,-1.18272843526194,-1.10758497332123,-0.650974259953842,-1.01490161941497,-1.12184215863375,-1.02951768963937,-0.797234607775323,-0.650828921121578,-0.802612348133322,-1.28741372198861,-0.710203909971962,-0.806269272653089
"PC.O.18.0.0.20.4.0",-0.00208043101198777,0.326880783318002,0.075529820348428,0.11500872723781,0.0596259360104422,0.21738036080291,0.00127148194708944,0.0383822514642218,0.113100761645413,-0.00418144647800699,0.172235460841468,-0.050104612536873,0.192777287146186,0.0206072524310702,0.0516363085717113,0.168760707066463,0.270050562634061,-0.0572182248559771,0.0565451924055684,-0.0885682496428499,0.312838200696483,0.0345056486222069,0.256371465707088,0.225713657328688,-0.01813151327221,-0.133626494886267,-0.380601295062897,0.0259401227559221,-0.174173471677133,-0.00633587692070742,-0.0738935360020185,0.0827848992134938,-0.109506560132748,0.119805234622949,0.00287818540298432,0.0477176921569827,0.181222775971671,0.000814066718774451,0.210536760911876,-0.046165738361896,-0.0961202147711399,0.00750241913945626,0.200049247907874
"PC.O.18.1.0.20.3.0",-0.401602996962262,-0.108025526506544,-0.382201000909336,-0.478506410954188,-0.497267566545699,-0.450180014627843,-0.44884122223523,-0.378603275463934,-0.0738001395311995,-0.72074266215739,-0.358319101956806,-0.269013474114396,-0.320573197171352,-0.289257326728431,-0.439609198971728,-0.296564351187082,-0.427715008665123,-0.587823910506149,-0.584116783752071,-0.527221582192859,-0.353632619055463,-0.25780110471447,-0.113445568990138,-0.197132886717863,-0.386329870326558,-0.183288963044751,-1.13452005533687,-0.677919776413027,-0.611437393151007,-0.573074168171911,-0.419418409507196,-0.536888737938234,-0.520924903638389,-0.347587684923181,-0.497808609286267,-0.356647555269288,-0.446180094312789,-0.443480045803168,-0.380996675326903,-0.428202685835101,-0.556872110553406,-0.261960189318276,-0.267879774113688
"PC.O.16.0.0.22.5.0",-0.759539701511338,-0.357795996701811,-0.338764031611384,-0.735514776302888,-0.721475120717372,-0.270600340181022,-0.49402813969925,-0.249359295462087,-0.600899093116074,-0.286123926258507,-0.396085627468342,-0.530727926289462,-0.21180430213236,-0.72893868034791,-0.666667579641642,-0.640856709661482,-0.217495621034769,-0.732604099105394,-0.675008163466887,-0.448138312381818,-0.311576776995731,-0.659095998023773,-0.395216448949369,-0.403149489107584,-0.659942919694077,-0.694808947983217,-0.540709145800033,-0.432988560419261,-0.537208214947954,-0.656062023391114,-0.675109488450895,-0.305692209086236,-0.526974585128596,-0.243068929764361,-0.331969662430526,-0.818814143136261,-0.466152959014461,-0.420344776450972,-0.555295159826149,-0.427297200084585,-0.688584270048985,-0.760236480961539,-0.424790847644731
"PC.O.18.1.0.20.4.0",0.500152221272689,0.563047780242417,0.442603548713289,0.426394700694363,0.448542458911781,0.390655642625867,0.392176542345307,0.575055220743557,0.545469519401796,0.425863094524687,0.450597820976742,0.480907033573198,0.423313451575991,0.441082879691335,0.522979877672198,0.547445503785715,0.476672990658969,0.359157596172421,0.334547626702569,0.213930482066136,0.64072083848888,0.299445802069099,0.421625603925458,0.44350581002437,0.498912393523496,0.409550510449457,0.184017880141621,0.476715491742841,0.132045908477762,0.400082026796484,0.398483110983098,0.505037384922798,0.352336100928182,0.584316639412035,0.432890313569535,0.336025068790356,0.469476745802622,0.383281363606068,0.52848394801891,0.367965674101991,0.328432284249382,0.530265367956016,0.643859603082625
"PC.O.18.2.0.20.4.0",0.139889390959729,-0.00873440066945809,-0.150188098507841,-0.241631977035489,-0.115839568846016,-0.219628838542925,-0.0001357517079171,0.0934714384406904,-0.070775939337302,0.0226299652451594,-0.203278101002905,0.0679162367084536,0.00160040670960352,0.0132312733162424,0.00214795139282659,-0.0789768251222088,-0.242432490613767,-0.25883493749154,-0.264780981189725,-0.181818119026709,0.143900970651811,-0.317950682164398,0.0827407964216856,-0.477973830599574,0.0473463554988592,-0.0497782615810561,-0.217858048972557,0.00586225921780217,-0.380930323356034,-0.159790458329087,-0.27975056744701,-0.026504857550649,-0.110755785148988,0.0655339858103184,-0.151631605800183,-0.54782749110192,0.0926596486429725,-0.000815506253826898,-0.0777251809918889,-0.342121523105181,-0.254434808050379,0.00325289860603068,0.128208598453457
"PC.16.0.0.16.0.0",0.679329058338643,0.657072338386901,0.469438096269345,0.631629087553803,0.506049091694024,0.677455802489509,0.729876038729376,0.687655230513777,0.549243798389984,0.670913146928464,0.623637020772834,0.571149112118497,0.603581920368977,0.575689584540787,0.48042525906424,0.51893772897574,0.747530504622014,0.486414625028108,0.580011308066187,0.525461561533998,0.665376465815664,0.474712037887139,0.565114399694248,0.594933736696741,0.740677420902601,0.721132018182543,0.431662368995803,0.708588088923458,0.507107632482549,0.423562916292507,0.602784516124673,0.629847613425577,0.526000724381065,0.66804317151226,0.512698061302088,0.581130383345717,0.607264609344304,0.494155107917174,0.740395184690871,0.542363402110296,0.570127220068053,0.732338307564141,0.789687945063221
"PC.16.0.0.16.1.0",0.823512029935728,0.611738980666446,0.756843673396742,0.737969387400499,0.350928338903902,0.769725005479712,0.752920138838487,0.688259346082217,1.02782326245092,0.458889636877344,0.988569643208203,0.362733568266944,0.705108505684386,1.01906318574483,0.34335174046192,0.274156897255366,0.451954426597785,0.672020741509445,0.642514637994869,0.797761629827314,0.591902393283774,0.601221701349631,1.01001508378306,0.77693505863462,0.800103833890563,1.48144708481569,0.58778101973227,0.946320209603322,0.483041147070096,0.31156989439888,0.872724942471096,0.68814365999987,0.715142381237037,0.62959629777654,0.597069413855431,0.938946656224018,0.782622588541869,0.565698019772253,0.597103248116797,0.595560678834567,0.735417732531958,1.04563652005803,1.10899060654181
"PC.16.1.0.16.1.0",-0.528527794502226,-0.854669055246438,-0.654492652899172,-0.370752578386826,-0.803458966416871,-0.205612569949564,0.6788914195511,-0.610651681235366,-0.437979273059889,-0.959536050909364,-0.107096230701564,-0.748896605178654,-0.531759833448409,-0.490658670760415,-0.701380174212539,-0.708059195892042,-0.105481671538952,-0.0347964841080768,-0.229937009107237,-0.670251081521105,-1.04506749865069,-0.719807385080675,-0.351721239644028,-0.66586295194196,-0.139501193651412,0.289244655761156,-0.929277117868154,0.328003074325097,-0.560830972369834,-0.376313943230161,-0.628243504108234,-0.115427111006218,-0.658944195287415,-0.463925451005801,-0.757744649878733,-0.796366146542209,-0.650533579422441,-0.746876401658448,-0.370289521964943,-0.805023637974963,-0.733450015235525,0.332429185648224,0.121323747438219
"PC.18.0.0.18.1.0",0.95405134289056,1.08491574342369,0.959219990420295,1.00197120384427,0.747786182042296,0.943959565846095,1.14406779542888,1.02591408852718,1.07278004373962,0.896514360010835,1.17201338861682,0.917748159972839,0.940424565399759,1.11595245950615,0.933197828562722,0.838067148027951,0.839033706611747,0.814747512096919,0.901034052704688,0.95655270894544,0.936363869991332,0.780315627875556,1.15977535920797,0.973329075371001,0.946880553493416,1.51536345208875,0.904762475057811,1.18889512362263,0.88735309015839,0.7135843336987,1.14106495706491,0.96320115321756,1.02821948258692,1.01373503924363,0.987708177727086,1.17877438786091,1.05306069553028,1.01068154123454,0.919353857647505,0.916523555494834,1.016217887969,1.37971348215325,1.16433492916572
"PC.18.0.0.18.2.0",1.61331997562579,1.7801220651713,1.81148439906231,1.71284124409819,1.71209492269448,1.6743164277231,1.57705357011177,1.85262314224882,1.72552147275267,1.67150633535133,1.66984716386175,1.84134719068783,1.68693067579925,1.89455660483404,1.84607212014137,1.69963639614593,1.59323126622516,1.62117730845051,1.52251851336383,1.65805889698096,1.83713749278362,1.62178593997315,1.72393961326803,1.64047245590424,1.81172527549721,1.34792234601293,1.57849927976926,1.58567131600726,1.65927690619817,1.67114339803388,1.77778564032659,1.62580716699146,1.77469075045896,1.70754193473566,1.85666317250063,1.91637976064032,1.7390578673835,1.71540689638856,1.85397829095552,1.70046899179926,1.75358945714774,1.88092200514096,1.84617573191801
"PC.18.1.0.18.1.0",0.884365000820365,0.92142554879665,0.799404838035181,0.890050268924973,0.685075706758928,0.764885611550519,0.871289484890537,1.03068550943447,0.816626949060356,0.875415878767908,0.953293322250438,1.13387176695332,0.722167563344389,1.03836832785808,0.829733466340406,0.759697742487263,0.789550884015844,0.621867463849124,0.591111473903944,0.610801765417192,0.878815953668824,0.575196427979597,0.881786172141804,0.795484616870311,0.901772459972524,1.42381598874697,0.757949934035776,1.01085044916662,0.653692459716401,0.665883287257274,1.03718986073031,0.796209716569327,0.707314586148805,0.844079450910084,0.842502948464448,0.918812628260111,0.769743450005207,0.946822215222719,0.766716766117553,0.840017623356101,0.785862213969599,1.2876584677207,1.16041888422224
"PC.18.1.0.18.2.0",1.14506532184075,1.23827000237084,1.24903422254276,1.17699621727084,1.10768162963157,1.05133031573169,0.959229545859449,1.32974401187441,1.13749447460868,1.03780676710463,1.1208589161721,1.39896298331005,1.0235393161776,1.32359422602084,1.24268109832197,1.12743014998722,0.915536567405307,0.982890186656004,0.768562407937215,0.941687646333721,1.19766922441007,0.980854655104556,1.13679331731704,1.11821508655605,1.31352799797331,1.1022509063071,0.939992334230658,1.08182370320625,0.928932254753388,1.06974002847421,1.29736693505303,0.936127355581655,1.07743294975467,1.12510735559166,1.19781650346208,1.28187847904246,1.07422151971933,1.15003249624915,1.14468197584557,1.15714274621491,1.17385235268463,1.41135066947469,1.43225645652076
"PC.18.1.0.18.3.0",-0.119287745891523,-0.207773315933721,-0.308449655862509,0.0981560170276497,-0.385972658183789,-0.290697432223565,-0.157955629019508,0.0435849638720295,-0.209892359739958,-0.522950970008571,0.0192751412490173,0.0892334774461417,-0.23801598067322,-0.288121787094006,-0.464156022277583,-0.274304031140412,-0.0830903358477523,-0.125860705540113,-0.519019664035937,-0.373006815424973,-0.289435470599116,-0.552616751087412,-0.118267719876689,-0.215760431347879,0.0224757325674106,0.0529738827850039,-0.236958249474346,-0.0805280087438558,-0.00995359632170816,-0.567172068034553,-0.0291903574340436,-0.114036981899385,-0.230373273938864,-0.0597802629028441,-0.379963122751624,-0.0816540379510929,-0.154647853380808,-0.496459637427076,-0.203769141435165,-0.586903345758749,-0.179029700868496,-0.16397990776157,0.233327986510181
"PC.18.2.0.18.2.0",0.492335152689586,0.779550918251837,0.791468730315739,0.702908833593503,0.819771239630529,0.657027205276936,0.444839112677369,1.03670509236207,0.804754905091798,0.449494941427258,0.532659839347135,0.958115273708367,0.51343031703203,0.751263572782404,0.991836071519735,0.693756580066815,0.304103046579529,0.446424224256407,0.0101569149385242,0.334715264498897,0.838008810181888,0.510125290500851,0.505255113843852,0.693246687492679,0.752315671436011,0.103412375719439,0.469579332571057,0.31826213527508,0.36202258685949,0.805882723877458,0.722913051956448,0.286353309559164,0.761184586499371,0.687261202282713,0.805648193184577,0.959645141575383,0.61995537116612,0.607408495760128,0.634698673144007,0.68040688029123,0.865100587386553,0.739536721564351,0.975528368448582
"PE.O.16.1.0.18.2.0",-0.538255634407876,-0.290377915824837,-0.431906598906479,-0.551157084542271,-0.297089337306419,-0.451472129877843,-0.346359041532166,-0.248511926413043,-0.32190931513004,-0.598289209784825,-0.586142902585575,0.0948020109257886,-0.523038664981734,-0.210347141317044,-0.210588553590443,-0.57550975934988,-0.429276359280101,-0.445872672834161,-0.543892328374193,-0.577016763395037,-0.48478550594034,-0.422936240730083,-0.604337027242126,-0.504648778306499,-0.60697557469096,-0.313137729047827,-0.622811549900383,-0.423723909334078,-0.550533217088509,-0.0826388957215521,-0.186570675729911,-0.464846177602426,-0.346299516313241,-0.313206058526591,-0.218124661815099,-0.435854498270099,-0.540240855236654,-0.551308541081368,-0.432656604837022,-0.375603309932132,-0.712098961597601,-0.3825586170434,-0.481104651348712
"PE.O.18.1.0.18.2.0",-0.450778050043949,-0.136167793714356,-0.305961418916063,-0.222864658227953,-0.123614750916154,-0.655390325160778,-0.236921983131461,-0.172399273110272,-0.128226858634788,-0.817806093369447,-0.413126879169559,0.299763271061123,-0.537218096630626,0.0272702773172909,0.0503216332948396,-0.508688592594129,-0.281616871708561,-0.703736747707135,-0.524420047857537,-0.725294373912929,-0.188169896877979,-0.368144558747932,-0.149550249364556,-0.272360334660283,-0.365560895137863,-0.217301401794369,-0.90690790724456,-0.303245690308958,-0.369453993459795,0.107981260365828,-0.122362078040524,-0.32121669482686,-0.270419045740528,-0.175655835582127,-0.144389978477898,-0.249618871578738,-0.38641546071711,-0.520577440089979,-0.338180505262722,-0.330430429984512,-0.36680187904578,-0.343445135727095,-0.325420609388949
"PE.O.18.2.0.18.1.0",-0.785779939031586,-0.673254412409785,-0.756378271909978,-0.799225448884,-0.787800075875904,-1.10825491412048,-0.507510577323943,-0.696229168757161,-0.568675775169137,-1.15422676683897,-0.848195765181157,-0.370718662816773,-1.3484251601249,-0.653510670858385,-0.768374776494696,-0.950838339367606,-0.812606369495889,-1.02488993814329,-1.06584847536822,-1.21705180839621,-0.721180932706909,-1.04982008089423,-0.88431762903116,-0.696244583889005,-0.807975229209502,-0.699979855249826,-1.34558224966779,-0.772293827042279,-0.943597175320781,-0.535469437382663,-0.558110138713361,-0.852760296606527,-0.731774594912109,-0.715289527813476,-0.841522790970153,-0.780471061975122,-0.89428196963463,-0.940562104304522,-0.946344121981171,-0.903067460399873,-0.911749428446866,-0.587830415047667,-0.664136513064003
"PE.O.16.1.0.20.3.0",-1.42969794019221,-1.0411975982472,-1.00892598139797,-1.394818496687,-0.98841807638052,-1.07353153332959,-0.970712803079863,-0.631785365733209,-0.816268989084726,-1.30953943551991,-0.83384787569058,-0.5668421810297,-1.18222602059671,-0.826132415940199,-0.883243524643617,-1.04410157418965,-1.09722274797887,-1.10806183921985,-1.16283010903398,-1.28177979323694,-1.21589670239835,-0.983789780837554,-1.15042371117535,-1.00950162478088,-1.29041237461059,-0.86029751562598,-1.1759426268638,-1.08167465647231,-1.30235102905861,-0.569019228037809,-0.824762179619727,-1.01434799167172,-0.880940020824975,-0.848166878218646,-1.19362834454075,-1.35114124606694,-1.33070385505356,-1.44015792816419,-1.22115080286386,-1.38254012445951,-1.24173472739199,-1.22218714878635,-1.31026441316153
"PE.O.18.2.0.18.2.0",-0.572062745614079,-0.366244381688142,-0.698827822240804,-0.386590057097274,-0.283723433289268,-0.568415608571595,-0.4607370142962,-0.31056457038789,-0.333597871348138,-0.821298949968616,-0.588695999335567,-0.0621723742564899,-0.511662635134985,-0.385362357344918,-0.162880094094711,-0.340095110357488,-0.51314470808749,-0.512480048136841,-0.659452115577409,-0.767920640143814,-0.367786854274633,-0.817325813353075,-0.535547301021118,-0.434848427299052,-0.473389700664503,-0.386103492515891,-0.753228276551537,-0.480720058897211,-0.652349874451393,-0.200279905668029,-0.0796265361074271,-0.501857029566932,-0.387219832418124,-0.486179440402804,-0.338116600345779,-0.610209511506106,-0.654721550315733,-0.786189260645976,-0.560124990942283,-0.634618644517329,-0.477685992678878,-0.401891296580807,-0.449350470023878
"PE.O.16.1.0.20.4.0",0.141462736184347,0.360604947892997,0.23277177482085,0.297359361406937,0.287403478950733,0.328236296436592,0.878618659121966,0.496657606949604,0.31618210211572,0.12471370981304,0.261435212112264,0.473288886750976,0.202383944157475,0.245455231234366,0.323594497883667,0.411639864000095,0.360074852327709,0.153575356121495,0.155367910257143,0.0708416545464907,0.300919708456475,0.277474680511192,0.24114113255515,0.439492147714122,0.330955805358211,0.0778856880650443,0.0061429854507089,-0.00657541323588294,0.147582824011213,0.592468504961928,0.440779369761655,0.234188668732706,0.40578440099212,0.55245009206152,0.292115961010235,0.221260467811746,0.244837159706451,0.136763746962706,0.488036214877637,0.21634852630549,0.0156247538201758,0.280161804263336,0.280333846975412
"PE.O.16.1.0.22.4.0",-0.534227876292683,-0.467754906267032,-0.662663543219497,-0.60651811106591,-0.680453222974187,-0.468732112567768,0.348129721820208,-0.421182519760154,-0.657293675972755,-0.865922547924034,-0.345660235598612,-0.599938709909592,-0.358401291783643,-0.817788901252968,-0.753489715838419,-0.27874830120372,-0.195744255156391,-0.539211314739743,-0.423579164438843,-0.385459321573189,-0.412274812238834,-0.237426230324457,-0.361951006011402,-0.0906044214269596,-0.256761719823015,-0.660086979476571,-0.637793759337019,-0.461225028060315,-0.341332368812391,-0.399579937962084,-0.633400999282095,-0.613157919776623,-0.431155265443715,-0.228582163871141,-0.393671901117913,-0.46443647352932,-0.601827253979437,-0.625222341086827,-0.0343151690735525,-0.699636394072523,-1.0283866353865,-0.162841436899144,-0.19942691527072
"PE.O.18.1.0.20.4.0",0.230597712770707,0.517457374526272,0.476952411887941,0.605751861969542,0.574266007415208,0.567099069214184,1.00586901108387,0.548765424617268,0.480880690343729,0.339433018941243,0.401172491966977,0.63261433358242,0.444079772230634,0.52585772442648,0.630849100981003,0.624824466513823,0.571279935608311,0.387262696296063,0.380800363702069,0.234523626597298,0.530259635154314,0.450297348777962,0.523609186335604,0.583605810117901,0.421877675786745,0.273231514371843,0.285929618849221,0.135569882226813,0.374345507608265,0.780540344573174,0.611358907867219,0.548632663518286,0.4904896810458,0.695598777857487,0.4486248885391,0.39835799437516,0.461849477231534,0.298067899903351,0.624366053334881,0.310015357306408,0.267799506713673,0.271711723405303,0.43024702226032
"PE.O.16.1.0.22.5.0",-0.511799072372276,-0.274915758577816,-0.1409318343991,-0.172726799778741,-0.167338703522477,-0.552656247456967,0.21626514858562,-0.166563982714111,-0.252932949157817,-0.654989567862536,-0.163122296303297,-0.18824737498771,-0.507537440057902,-0.299730624052706,-0.449828110411634,-0.230396455481678,-0.50876492643929,-0.382126830626321,-0.733504273622178,-0.318987529897446,-0.451308139572,-0.273845094516466,-0.0989198274991354,-0.278266601485369,-0.41365938175412,-0.286143936628793,-0.421540791200061,-0.375479418044187,-0.270693401046973,-0.207080703440344,-0.105554946273241,-0.516615943719886,-0.257151767886094,-0.224326991040335,-0.550815946000099,-0.188302789119979,-0.581294599601817,-0.748623082144254,-0.366448554471496,-0.322990847197315,-0.689895755908326,-0.293503548041983,-0.340527588902027
"PE.O.18.2.0.20.4.0",0.113608533204873,0.339325558547922,0.182485741176513,0.285683125730932,0.309168944017349,0.321487534766787,0.583416208467753,0.484903114443616,0.325774235122352,0.0432074910690011,0.0799384402020767,0.421230873642501,0.212007093656117,0.229900848030317,0.398110974825,0.376670157595888,0.104463195783119,0.211196431150904,0.0291057739410308,-0.0373362171263019,0.391086390077348,0.0459619081712507,0.0223923599067875,0.309204934349668,0.253043197431059,0.303948688402773,-0.0765284859092794,-0.0180018455471158,0.208872726265991,0.561968346432984,0.358307298329172,0.22864059958987,0.399490926758738,0.451624695456571,0.251427288759585,0.174256031041698,0.229527810085881,0.0190504959185049,0.335023953358817,0.0761915060604068,0.153327870414655,0.0769710538466778,0.195585397075052
"PE.16.0.0.18.1.0",-0.459658598068804,-0.133144547948021,-0.473972157868627,-0.392271149144799,-0.604162508829149,-0.411582607382986,0.0407212632809719,-0.385328159153457,-0.563627699181675,-0.570045579687205,-0.0701714914961895,-0.242134663146048,-0.435813320538404,-0.167664278180224,-0.520963637600748,-0.422530701831846,-0.33106852032365,-0.301984991698473,0.0484015353307999,-0.0307158217385366,-0.445485435276716,-0.23326541599089,-0.197664427484142,-0.325336588090531,-0.287678893692139,0.049444654379538,-0.116863547953285,-0.00365928361062093,-0.653795249093333,-0.365838686337676,-0.168587092448295,-0.272507163583081,-0.321658032648343,-0.546363812485317,-0.315645979671185,-0.278643051839092,-0.472205545490827,-0.379467424228249,-0.177237018053918,-0.249548898889808,-0.622504567720641,-0.0649823947735991,-0.027832591569862
"PE.16.0.0.18.2.0",-0.543824260851882,-0.151232604444565,-0.334328325992161,-0.305158644619545,-0.258944120090086,-0.602522957042373,-0.106079556924961,-0.0731358772036424,-0.24206896108892,-0.379560547650385,0.0689031529398121,-0.22691397070142,-0.469265247696865,-0.232162198939098,-0.658312495788634,-0.651449991555561,-0.454096038673365,-0.19750853595369,-0.0389648896724351,0.0355518152617578,-0.709363664160143,-0.0799140602328896,-0.298880924329775,-0.420593138948809,-0.0748716227897914,-0.058753635099812,0.0104040639818844,-0.071995678309766,-0.565350379988792,-0.740255558300999,-0.197407595575979,-0.358316685311904,-0.197550451574849,-0.370338700864494,-0.204555226370326,-0.0144708619783309,-0.498755843853899,-0.3539729905429,-0.0431835431950875,-0.0311491911543439,-0.41001408393949,-0.180078080195525,-0.0942204054874809
